Customer ID,Age,Gender,Category,Purchase Amount (USD),Previous Purchases,Frequency of Purchases,Subscription Status,Review Rating,Cluster,Segment
1034,19,Male,Clothing,52,41,Quarterly,Yes,4.6,1,💎 Champions (High-Value Loyalists)
1035,68,Male,Clothing,29,44,Weekly,Yes,4.2,1,💎 Champions (High-Value Loyalists)
1036,61,Male,Clothing,89,32,Annually,Yes,2.8,1,💎 Champions (High-Value Loyalists)
1037,68,Male,Accessories,47,13,Monthly,Yes,3.7,1,💎 Champions (High-Value Loyalists)
1038,52,Male,Accessories,25,48,Quarterly,Yes,3.4,1,💎 Champions (High-Value Loyalists)
1039,41,Male,Clothing,74,3,Weekly,Yes,3.0,1,💎 Champions (High-Value Loyalists)
1040,29,Male,Accessories,46,39,Monthly,Yes,4.8,1,💎 Champions (High-Value Loyalists)
1041,68,Male,Clothing,22,7,Fortnightly,Yes,4.0,1,💎 Champions (High-Value Loyalists)
1042,36,Male,Clothing,25,11,Fortnightly,Yes,4.9,1,💎 Champions (High-Value Loyalists)
1043,55,Male,Accessories,80,47,Weekly,Yes,4.9,1,💎 Champions (High-Value Loyalists)
1044,28,Male,Clothing,76,28,Fortnightly,Yes,3.3,1,💎 Champions (High-Value Loyalists)
1045,39,Male,Clothing,30,17,Every 3 Months,Yes,4.4,1,💎 Champions (High-Value Loyalists)
1046,54,Male,Clothing,79,11,Bi-Weekly,Yes,3.5,1,💎 Champions (High-Value Loyalists)
1047,40,Male,Footwear,22,12,Annually,Yes,4.2,1,💎 Champions (High-Value Loyalists)
1048,31,Male,Clothing,36,7,Fortnightly,Yes,4.2,1,💎 Champions (High-Value Loyalists)
1049,30,Male,Clothing,77,19,Fortnightly,Yes,2.7,1,💎 Champions (High-Value Loyalists)
1050,45,Male,Accessories,33,24,Quarterly,Yes,2.8,1,💎 Champions (High-Value Loyalists)
1051,48,Male,Footwear,64,19,Monthly,Yes,3.8,1,💎 Champions (High-Value Loyalists)
1052,45,Male,Clothing,53,39,Annually,Yes,2.6,1,💎 Champions (High-Value Loyalists)
1053,60,Male,Footwear,36,1,Fortnightly,Yes,3.0,1,💎 Champions (High-Value Loyalists)
1054,59,Male,Clothing,70,10,Bi-Weekly,No,3.3,0,🛒 Frequent Shoppers
1055,18,Male,Clothing,96,48,Quarterly,No,4.9,0,🛒 Frequent Shoppers
1056,70,Male,Outerwear,27,24,Annually,No,3.3,0,🛒 Frequent Shoppers
1057,20,Male,Clothing,64,42,Fortnightly,No,2.9,0,🛒 Frequent Shoppers
1058,65,Male,Outerwear,23,20,Weekly,No,4.4,0,🛒 Frequent Shoppers
1059,29,Male,Accessories,33,49,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
1060,22,Male,Outerwear,34,25,Monthly,No,2.5,0,🛒 Frequent Shoppers
1061,27,Male,Clothing,35,21,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1062,36,Male,Outerwear,62,12,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
1063,59,Male,Footwear,75,21,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1064,62,Male,Clothing,29,35,Monthly,No,3.3,0,🛒 Frequent Shoppers
1065,34,Male,Accessories,28,42,Every 3 Months,No,3.5,0,🛒 Frequent Shoppers
1066,59,Male,Clothing,20,3,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
1067,49,Male,Outerwear,96,11,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
1068,18,Male,Clothing,43,22,Quarterly,No,2.7,0,🛒 Frequent Shoppers
1069,55,Male,Clothing,94,47,Weekly,No,2.5,0,🛒 Frequent Shoppers
1070,38,Male,Clothing,81,33,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
1071,50,Male,Accessories,75,50,Weekly,No,3.3,0,🛒 Frequent Shoppers
1072,61,Male,Accessories,81,46,Monthly,No,2.6,0,🛒 Frequent Shoppers
1073,48,Male,Clothing,92,34,Fortnightly,No,3.5,0,🛒 Frequent Shoppers
1074,22,Male,Accessories,96,33,Monthly,No,4.0,0,🛒 Frequent Shoppers
1075,48,Male,Accessories,71,45,Fortnightly,No,2.6,0,🛒 Frequent Shoppers
1076,57,Male,Accessories,50,32,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
1077,33,Male,Outerwear,72,47,Bi-Weekly,No,2.9,0,🛒 Frequent Shoppers
1078,58,Male,Outerwear,28,5,Quarterly,No,3.7,0,🛒 Frequent Shoppers
1079,37,Male,Clothing,59,49,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
1080,18,Male,Outerwear,33,48,Monthly,No,4.4,0,🛒 Frequent Shoppers
1081,65,Male,Accessories,59,22,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
1082,62,Male,Accessories,30,45,Annually,No,4.5,0,🛒 Frequent Shoppers
1083,54,Male,Accessories,85,30,Quarterly,No,2.6,0,🛒 Frequent Shoppers
1084,35,Male,Accessories,97,43,Weekly,No,3.3,0,🛒 Frequent Shoppers
1085,34,Male,Clothing,36,48,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1086,25,Male,Accessories,85,23,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
1087,53,Male,Accessories,62,27,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
1088,45,Male,Clothing,71,7,Monthly,No,3.4,0,🛒 Frequent Shoppers
1089,49,Male,Clothing,21,2,Weekly,No,2.7,0,🛒 Frequent Shoppers
1090,40,Male,Accessories,61,33,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
1091,38,Male,Accessories,58,27,Fortnightly,No,4.2,0,🛒 Frequent Shoppers
1092,44,Male,Clothing,80,6,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
1093,68,Male,Accessories,50,20,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1094,60,Male,Footwear,48,46,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
1095,25,Male,Accessories,40,25,Quarterly,No,4.8,0,🛒 Frequent Shoppers
1096,19,Male,Outerwear,34,30,Quarterly,No,3.0,0,🛒 Frequent Shoppers
1097,57,Male,Outerwear,46,48,Annually,No,2.6,0,🛒 Frequent Shoppers
1098,58,Male,Accessories,27,47,Weekly,No,3.2,0,🛒 Frequent Shoppers
1099,49,Male,Accessories,98,27,Weekly,No,3.6,0,🛒 Frequent Shoppers
1100,19,Male,Clothing,73,45,Fortnightly,No,2.6,0,🛒 Frequent Shoppers
1101,50,Male,Clothing,28,2,Weekly,No,4.4,0,🛒 Frequent Shoppers
1102,30,Male,Accessories,76,39,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
1103,52,Male,Clothing,83,24,Fortnightly,No,2.9,0,🛒 Frequent Shoppers
1104,35,Male,Clothing,23,8,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
1105,35,Male,Accessories,28,8,Quarterly,No,3.1,0,🛒 Frequent Shoppers
1106,33,Male,Clothing,83,6,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1107,52,Male,Clothing,96,12,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
1108,69,Male,Footwear,62,26,Weekly,No,2.8,0,🛒 Frequent Shoppers
1109,27,Male,Clothing,25,50,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
1110,66,Male,Clothing,97,2,Weekly,No,4.9,0,🛒 Frequent Shoppers
1111,28,Male,Clothing,61,31,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
1112,22,Male,Footwear,66,4,Bi-Weekly,No,4.1,0,🛒 Frequent Shoppers
1113,69,Male,Clothing,67,32,Quarterly,No,4.6,0,🛒 Frequent Shoppers
1114,28,Male,Accessories,80,11,Bi-Weekly,No,4.8,0,🛒 Frequent Shoppers
1115,55,Male,Clothing,25,47,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1116,30,Male,Accessories,58,37,Weekly,No,4.0,0,🛒 Frequent Shoppers
1117,67,Male,Accessories,96,39,Fortnightly,No,4.2,0,🛒 Frequent Shoppers
1118,25,Male,Accessories,77,24,Monthly,No,4.5,0,🛒 Frequent Shoppers
1119,49,Male,Accessories,65,11,Every 3 Months,No,4.9,0,🛒 Frequent Shoppers
1120,34,Male,Accessories,36,36,Weekly,No,3.1,0,🛒 Frequent Shoppers
1121,22,Male,Footwear,84,40,Monthly,No,4.0,0,🛒 Frequent Shoppers
1122,63,Male,Clothing,58,25,Quarterly,No,3.2,0,🛒 Frequent Shoppers
1123,70,Male,Accessories,62,12,Annually,No,4.3,0,🛒 Frequent Shoppers
1124,36,Male,Accessories,67,38,Monthly,No,2.5,0,🛒 Frequent Shoppers
1125,42,Male,Clothing,20,40,Quarterly,No,4.9,0,🛒 Frequent Shoppers
1126,27,Male,Footwear,90,10,Weekly,No,2.7,0,🛒 Frequent Shoppers
1127,23,Male,Accessories,58,47,Fortnightly,No,3.4,0,🛒 Frequent Shoppers
1128,50,Male,Clothing,53,22,Monthly,No,4.8,0,🛒 Frequent Shoppers
1129,56,Male,Accessories,30,35,Monthly,No,4.7,0,🛒 Frequent Shoppers
1130,37,Male,Clothing,65,46,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
1131,67,Male,Accessories,41,30,Bi-Weekly,No,3.9,0,🛒 Frequent Shoppers
1132,67,Male,Clothing,73,20,Monthly,No,3.7,0,🛒 Frequent Shoppers
1133,50,Male,Clothing,98,25,Fortnightly,No,4.3,0,🛒 Frequent Shoppers
1134,36,Male,Footwear,36,29,Weekly,No,4.1,0,🛒 Frequent Shoppers
1135,62,Male,Clothing,81,2,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
1136,65,Male,Clothing,90,32,Quarterly,No,3.6,0,🛒 Frequent Shoppers
1137,23,Male,Accessories,83,37,Monthly,No,4.8,0,🛒 Frequent Shoppers
1138,46,Male,Clothing,91,16,Every 3 Months,No,2.8,0,🛒 Frequent Shoppers
1139,18,Male,Clothing,36,32,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
1140,58,Male,Outerwear,53,42,Bi-Weekly,No,3.9,0,🛒 Frequent Shoppers
1141,31,Male,Clothing,39,6,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1142,39,Male,Accessories,33,23,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
1143,69,Male,Clothing,76,27,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
1144,68,Male,Footwear,23,43,Quarterly,No,4.4,0,🛒 Frequent Shoppers
1145,41,Male,Clothing,54,25,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
1146,31,Male,Footwear,89,30,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1147,48,Male,Footwear,38,7,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
1148,59,Male,Accessories,36,17,Annually,No,4.3,0,🛒 Frequent Shoppers
1149,34,Male,Clothing,66,10,Fortnightly,No,2.6,0,🛒 Frequent Shoppers
1150,21,Male,Accessories,42,40,Annually,No,3.3,0,🛒 Frequent Shoppers
1151,29,Male,Accessories,36,50,Bi-Weekly,No,2.7,0,🛒 Frequent Shoppers
1152,41,Male,Clothing,86,24,Weekly,No,4.2,0,🛒 Frequent Shoppers
1153,62,Male,Accessories,49,8,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
1154,27,Male,Clothing,41,6,Quarterly,No,4.0,0,🛒 Frequent Shoppers
1155,49,Male,Clothing,82,44,Bi-Weekly,No,2.9,0,🛒 Frequent Shoppers
1156,67,Male,Clothing,53,47,Quarterly,No,2.6,0,🛒 Frequent Shoppers
1157,20,Male,Footwear,21,6,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
1158,37,Male,Accessories,66,11,Quarterly,No,4.4,0,🛒 Frequent Shoppers
1159,69,Male,Accessories,89,41,Annually,No,4.0,0,🛒 Frequent Shoppers
1160,66,Male,Accessories,55,46,Every 3 Months,No,3.6,0,🛒 Frequent Shoppers
1161,37,Male,Accessories,42,9,Bi-Weekly,No,3.2,0,🛒 Frequent Shoppers
1162,63,Male,Clothing,52,37,Monthly,No,3.1,0,🛒 Frequent Shoppers
1163,47,Male,Footwear,92,13,Weekly,No,4.2,0,🛒 Frequent Shoppers
1164,26,Male,Clothing,56,24,Monthly,No,3.0,0,🛒 Frequent Shoppers
1165,68,Male,Clothing,96,47,Quarterly,No,4.2,0,🛒 Frequent Shoppers
1166,51,Male,Clothing,64,21,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
1167,48,Male,Clothing,48,22,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
1168,60,Male,Clothing,83,16,Quarterly,No,3.6,0,🛒 Frequent Shoppers
1169,68,Male,Accessories,91,37,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
1170,25,Male,Accessories,94,3,Annually,No,4.5,0,🛒 Frequent Shoppers
1171,57,Male,Clothing,62,33,Bi-Weekly,No,3.2,0,🛒 Frequent Shoppers
1172,41,Male,Clothing,55,15,Annually,No,3.9,0,🛒 Frequent Shoppers
1173,59,Male,Outerwear,68,42,Bi-Weekly,No,4.6,0,🛒 Frequent Shoppers
1174,44,Male,Accessories,76,42,Bi-Weekly,No,2.5,0,🛒 Frequent Shoppers
1175,42,Male,Accessories,31,19,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
1176,35,Male,Accessories,81,26,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1177,36,Male,Clothing,83,39,Quarterly,No,4.6,0,🛒 Frequent Shoppers
1178,54,Male,Clothing,21,24,Monthly,No,4.8,0,🛒 Frequent Shoppers
1179,37,Male,Clothing,22,23,Annually,No,4.9,0,🛒 Frequent Shoppers
1180,20,Male,Clothing,33,44,Annually,No,2.8,0,🛒 Frequent Shoppers
1181,23,Male,Clothing,23,34,Monthly,No,4.9,0,🛒 Frequent Shoppers
1182,61,Male,Clothing,96,43,Quarterly,No,3.5,0,🛒 Frequent Shoppers
1183,37,Male,Accessories,21,45,Quarterly,No,3.8,0,🛒 Frequent Shoppers
1184,23,Male,Clothing,39,4,Weekly,No,4.5,0,🛒 Frequent Shoppers
1185,63,Male,Accessories,73,19,Annually,No,3.4,0,🛒 Frequent Shoppers
1186,47,Male,Clothing,64,29,Monthly,No,3.9,0,🛒 Frequent Shoppers
1187,63,Male,Clothing,68,27,Annually,No,4.1,0,🛒 Frequent Shoppers
1188,56,Male,Accessories,89,37,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1189,68,Male,Clothing,29,11,Weekly,No,3.3,0,🛒 Frequent Shoppers
1190,64,Male,Clothing,97,28,Annually,No,4.9,0,🛒 Frequent Shoppers
1191,62,Male,Clothing,45,31,Weekly,No,4.3,0,🛒 Frequent Shoppers
1192,34,Male,Clothing,70,50,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1193,49,Male,Outerwear,56,42,Quarterly,No,4.0,0,🛒 Frequent Shoppers
1194,40,Male,Outerwear,55,18,Fortnightly,No,5.0,0,🛒 Frequent Shoppers
1195,50,Male,Clothing,46,6,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
1196,25,Male,Accessories,95,33,Monthly,No,4.0,0,🛒 Frequent Shoppers
1197,30,Male,Accessories,88,13,Bi-Weekly,No,3.2,0,🛒 Frequent Shoppers
1198,54,Male,Footwear,92,26,Annually,No,3.9,0,🛒 Frequent Shoppers
1199,40,Male,Clothing,49,17,Annually,No,3.9,0,🛒 Frequent Shoppers
1200,49,Male,Footwear,89,3,Weekly,No,4.5,0,🛒 Frequent Shoppers
1201,27,Male,Outerwear,22,7,Weekly,No,4.4,0,🛒 Frequent Shoppers
1202,27,Male,Footwear,61,46,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
1203,48,Male,Accessories,29,14,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
1204,40,Male,Footwear,82,23,Annually,No,3.7,0,🛒 Frequent Shoppers
1205,67,Male,Accessories,94,20,Every 3 Months,No,3.2,0,🛒 Frequent Shoppers
1206,52,Male,Accessories,99,38,Fortnightly,No,3.5,0,🛒 Frequent Shoppers
1207,22,Male,Accessories,59,16,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1208,62,Male,Footwear,90,48,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
1209,20,Male,Footwear,100,8,Annually,No,2.9,0,🛒 Frequent Shoppers
1210,41,Male,Clothing,62,16,Monthly,No,3.8,0,🛒 Frequent Shoppers
1211,34,Male,Accessories,78,5,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1212,23,Male,Clothing,94,14,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
1213,32,Male,Footwear,74,18,Weekly,No,2.5,0,🛒 Frequent Shoppers
1214,68,Male,Accessories,52,14,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
1215,30,Male,Outerwear,81,5,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
1216,66,Male,Clothing,20,15,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1217,62,Male,Clothing,32,3,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
1218,50,Male,Footwear,63,12,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
1219,55,Male,Footwear,79,43,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
1220,19,Male,Clothing,23,35,Bi-Weekly,No,2.5,0,🛒 Frequent Shoppers
1221,67,Male,Accessories,64,36,Quarterly,No,4.9,0,🛒 Frequent Shoppers
1222,18,Male,Clothing,69,3,Quarterly,No,4.5,0,🛒 Frequent Shoppers
1223,58,Male,Clothing,69,27,Annually,No,3.4,0,🛒 Frequent Shoppers
1224,69,Male,Clothing,24,21,Weekly,No,3.9,0,🛒 Frequent Shoppers
1225,62,Male,Clothing,50,18,Weekly,No,3.7,0,🛒 Frequent Shoppers
1226,28,Male,Accessories,97,16,Weekly,No,2.6,0,🛒 Frequent Shoppers
1227,53,Male,Footwear,91,18,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
1228,27,Male,Clothing,37,19,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
1229,55,Male,Outerwear,55,1,Annually,No,3.9,0,🛒 Frequent Shoppers
1230,34,Male,Accessories,52,39,Annually,No,3.6,0,🛒 Frequent Shoppers
1231,25,Male,Accessories,80,49,Monthly,No,4.6,0,🛒 Frequent Shoppers
1232,66,Male,Clothing,79,43,Fortnightly,No,4.0,0,🛒 Frequent Shoppers
1233,57,Male,Accessories,23,31,Every 3 Months,No,3.6,0,🛒 Frequent Shoppers
1234,46,Male,Clothing,73,40,Every 3 Months,No,3.5,0,🛒 Frequent Shoppers
1235,38,Male,Accessories,99,2,Bi-Weekly,No,4.1,0,🛒 Frequent Shoppers
1236,23,Male,Clothing,22,46,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1237,42,Male,Accessories,68,35,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
1238,25,Male,Clothing,92,42,Quarterly,No,4.4,0,🛒 Frequent Shoppers
1239,55,Male,Clothing,77,3,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
1240,62,Male,Outerwear,37,32,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
1241,41,Male,Accessories,79,48,Annually,No,2.9,0,🛒 Frequent Shoppers
1242,58,Male,Clothing,51,34,Weekly,No,3.1,0,🛒 Frequent Shoppers
1243,56,Male,Clothing,27,15,Quarterly,No,4.0,0,🛒 Frequent Shoppers
1244,25,Male,Clothing,23,22,Annually,No,3.0,0,🛒 Frequent Shoppers
1245,70,Male,Clothing,76,2,Monthly,No,3.9,0,🛒 Frequent Shoppers
1246,42,Male,Clothing,31,30,Weekly,No,3.4,0,🛒 Frequent Shoppers
1247,27,Male,Clothing,60,27,Monthly,No,2.7,0,🛒 Frequent Shoppers
1248,65,Male,Clothing,99,18,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
1249,62,Male,Accessories,37,8,Annually,No,3.0,0,🛒 Frequent Shoppers
1250,62,Male,Footwear,50,48,Fortnightly,No,4.5,0,🛒 Frequent Shoppers
1251,52,Male,Clothing,26,24,Monthly,No,4.1,0,🛒 Frequent Shoppers
1252,56,Male,Clothing,86,43,Monthly,No,5.0,0,🛒 Frequent Shoppers
1253,28,Male,Footwear,41,8,Quarterly,No,4.0,0,🛒 Frequent Shoppers
1254,39,Male,Footwear,23,49,Annually,No,4.9,0,🛒 Frequent Shoppers
1255,54,Male,Footwear,56,2,Bi-Weekly,No,3.3,0,🛒 Frequent Shoppers
1256,30,Male,Accessories,68,38,Fortnightly,No,4.1,0,🛒 Frequent Shoppers
1257,45,Male,Outerwear,48,4,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
1258,68,Male,Clothing,67,31,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
1259,47,Male,Footwear,87,34,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
1260,68,Male,Clothing,64,45,Monthly,No,3.9,0,🛒 Frequent Shoppers
1261,63,Male,Clothing,93,30,Quarterly,No,4.1,0,🛒 Frequent Shoppers
1262,20,Male,Clothing,29,2,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
1263,29,Male,Footwear,62,44,Monthly,No,4.8,0,🛒 Frequent Shoppers
1264,41,Male,Clothing,70,1,Bi-Weekly,No,4.6,0,🛒 Frequent Shoppers
1265,52,Male,Clothing,92,1,Bi-Weekly,No,2.5,0,🛒 Frequent Shoppers
1266,32,Male,Clothing,79,27,Weekly,No,2.7,0,🛒 Frequent Shoppers
1267,20,Male,Clothing,31,14,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
1268,47,Male,Clothing,83,41,Weekly,No,2.7,0,🛒 Frequent Shoppers
1269,23,Male,Outerwear,88,25,Bi-Weekly,No,2.9,0,🛒 Frequent Shoppers
1270,43,Male,Accessories,53,47,Quarterly,No,3.0,0,🛒 Frequent Shoppers
1271,67,Male,Clothing,98,20,Annually,No,3.3,0,🛒 Frequent Shoppers
1272,70,Male,Accessories,57,42,Annually,No,4.3,0,🛒 Frequent Shoppers
1273,35,Male,Footwear,80,16,Monthly,No,4.4,0,🛒 Frequent Shoppers
1274,41,Male,Clothing,29,32,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
1275,54,Male,Accessories,73,37,Quarterly,No,3.1,0,🛒 Frequent Shoppers
1276,55,Male,Clothing,32,1,Monthly,No,4.5,0,🛒 Frequent Shoppers
1277,51,Male,Footwear,68,37,Weekly,No,4.8,0,🛒 Frequent Shoppers
1278,19,Male,Clothing,97,5,Quarterly,No,5.0,0,🛒 Frequent Shoppers
1279,28,Male,Clothing,98,31,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
1280,63,Male,Clothing,56,18,Annually,No,3.7,0,🛒 Frequent Shoppers
1281,30,Male,Clothing,78,39,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
1282,29,Male,Accessories,81,8,Bi-Weekly,No,4.5,0,🛒 Frequent Shoppers
1283,24,Male,Clothing,68,20,Monthly,No,3.0,0,🛒 Frequent Shoppers
1284,69,Male,Clothing,94,23,Every 3 Months,No,3.9,0,🛒 Frequent Shoppers
1285,65,Male,Clothing,93,38,Fortnightly,No,3.9,0,🛒 Frequent Shoppers
1286,64,Male,Accessories,99,45,Fortnightly,No,3.5,0,🛒 Frequent Shoppers
1287,40,Male,Accessories,49,44,Fortnightly,No,4.9,0,🛒 Frequent Shoppers
1288,24,Male,Clothing,28,20,Monthly,No,3.4,0,🛒 Frequent Shoppers
1289,66,Male,Accessories,93,34,Bi-Weekly,No,4.1,0,🛒 Frequent Shoppers
1290,35,Male,Outerwear,24,10,Weekly,No,2.9,0,🛒 Frequent Shoppers
1291,67,Male,Clothing,35,3,Annually,No,3.4,0,🛒 Frequent Shoppers
1292,69,Male,Footwear,68,23,Fortnightly,No,3.2,0,🛒 Frequent Shoppers
1293,26,Male,Accessories,61,42,Annually,No,3.9,0,🛒 Frequent Shoppers
1294,23,Male,Clothing,74,30,Annually,No,4.1,0,🛒 Frequent Shoppers
1295,27,Male,Clothing,64,21,Every 3 Months,No,4.5,0,🛒 Frequent Shoppers
1296,30,Male,Footwear,60,50,Weekly,No,2.8,0,🛒 Frequent Shoppers
1297,48,Male,Clothing,29,16,Bi-Weekly,No,2.8,0,🛒 Frequent Shoppers
1298,44,Male,Footwear,85,32,Annually,No,4.6,0,🛒 Frequent Shoppers
1299,29,Male,Clothing,81,14,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
1300,29,Male,Accessories,23,42,Bi-Weekly,No,3.6,0,🛒 Frequent Shoppers
1301,67,Male,Clothing,100,47,Every 3 Months,No,4.5,0,🛒 Frequent Shoppers
1302,42,Male,Clothing,54,21,Weekly,No,5.0,0,🛒 Frequent Shoppers
1303,23,Male,Footwear,25,37,Monthly,No,2.9,0,🛒 Frequent Shoppers
1304,34,Male,Clothing,32,10,Annually,No,3.1,0,🛒 Frequent Shoppers
1305,64,Male,Accessories,63,18,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
1306,31,Male,Clothing,56,2,Every 3 Months,No,4.5,0,🛒 Frequent Shoppers
1307,54,Male,Clothing,33,40,Annually,No,4.5,0,🛒 Frequent Shoppers
1308,23,Male,Outerwear,32,43,Annually,No,3.1,0,🛒 Frequent Shoppers
1309,59,Male,Clothing,38,14,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
1310,32,Male,Clothing,21,41,Quarterly,No,4.7,0,🛒 Frequent Shoppers
1311,43,Male,Clothing,59,38,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
1312,32,Male,Footwear,87,12,Annually,No,4.2,0,🛒 Frequent Shoppers
1313,66,Male,Clothing,79,19,Monthly,No,3.0,0,🛒 Frequent Shoppers
1314,70,Male,Footwear,28,23,Bi-Weekly,No,2.6,0,🛒 Frequent Shoppers
1315,42,Male,Footwear,67,49,Annually,No,3.4,0,🛒 Frequent Shoppers
1316,56,Male,Clothing,75,29,Quarterly,No,4.2,0,🛒 Frequent Shoppers
1317,28,Male,Accessories,32,14,Bi-Weekly,No,4.6,0,🛒 Frequent Shoppers
1318,28,Male,Clothing,43,19,Monthly,No,2.8,0,🛒 Frequent Shoppers
1319,52,Male,Clothing,93,19,Bi-Weekly,No,2.7,0,🛒 Frequent Shoppers
1320,65,Male,Accessories,24,48,Weekly,No,4.0,0,🛒 Frequent Shoppers
1321,56,Male,Accessories,31,19,Annually,No,3.1,0,🛒 Frequent Shoppers
1322,59,Male,Clothing,84,45,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
1323,23,Male,Clothing,74,17,Quarterly,No,4.0,0,🛒 Frequent Shoppers
1324,58,Male,Clothing,62,15,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
1325,39,Male,Accessories,77,11,Fortnightly,No,3.8,0,🛒 Frequent Shoppers
1326,28,Male,Accessories,73,1,Monthly,No,3.5,0,🛒 Frequent Shoppers
1327,40,Male,Footwear,50,17,Monthly,No,4.6,0,🛒 Frequent Shoppers
1328,52,Male,Outerwear,40,37,Weekly,No,2.8,0,🛒 Frequent Shoppers
